id_ambito_geografico,ubigeo_distrito,nombre_distrito,ubigeo_provincia,nombre_provincia,ubigeo_departamento,nombre_departamento,actasContabilizadas,contabilizadas,totalActas,participacionCiudadana,actasEnviadasJee,enviadasJee,actasPendientesJee,pendientesJee,fechaActualizacion,idUbigeoDepartamento,idUbigeoProvincia,idUbigeoDistrito,idUbigeoDistritoElectoral,totalVotosEmitidos,totalVotosValidos,porcentajeVotosEmitidos,porcentajeVotosValidos,error
1,010205,Bagua,010200,Bagua,010000,Amazonas,100.0,72,72,72.476,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,15346,12172,100,100,
1,010202,Aramango,010200,Bagua,010000,Amazonas,100.0,34,34,61.995,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,5817,4277,100,100,
1,010204,El Parco,010200,Bagua,010000,Amazonas,100.0,6,6,76.141,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1168,956,100,100,
1,010206,Imaza,010200,Bagua,010000,Amazonas,97.938,95,97,44.106,2.062,2,0.0,0,1778013904287,140000,140100,140101,15,11737,9044,100,100,
1,010203,Copallin,010200,Bagua,010000,Amazonas,100.0,16,16,72.697,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3243,2437,100,100,
1,010201,La Peca,010200,Bagua,010000,Amazonas,100.0,25,25,66.397,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,4440,3388,100,100,
1,010304,Chisquilla,010300,Bongará,010000,Amazonas,100.0,2,2,67.943,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,284,217,100,100,
1,010302,Corosha,010300,Bongará,010000,Amazonas,100.0,3,3,70.188,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,485,389,100,100,
1,010305,Churuja,010300,Bongará,010000,Amazonas,100.0,2,2,68.286,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,239,182,100,100,
1,010306,Florida,010300,Bongará,010000,Amazonas,100.0,17,17,71.455,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3507,2637,100,100,
1,010303,Cuispes,010300,Bongará,010000,Amazonas,100.0,3,3,72.663,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,614,439,100,100,
1,010312,Jazan,010300,Bongará,010000,Amazonas,100.0,21,21,67.261,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3807,2905,100,100,
1,010301,Jumbilla,010300,Bongará,010000,Amazonas,100.0,3,3,63.889,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,552,379,100,100,
1,010307,Recta,010300,Bongará,010000,Amazonas,100.0,2,2,65.706,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,228,171,100,100,
1,010308,San Carlos,010300,Bongará,010000,Amazonas,100.0,3,3,69.067,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,422,308,100,100,
1,010310,Valera,010300,Bongará,010000,Amazonas,100.0,4,4,74.128,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,765,553,100,100,
1,010309,Shipasbamba,010300,Bongará,010000,Amazonas,100.0,6,6,69.052,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1042,799,100,100,
1,010102,Asunción,010100,Chachapoyas,010000,Amazonas,100.0,2,2,57.475,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,173,121,100,100,
1,010311,Yambrasbamba,010300,Bongará,010000,Amazonas,100.0,18,18,66.08,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3269,2462,100,100,
1,010103,Balsas,010100,Chachapoyas,010000,Amazonas,80.0,4,5,50.083,20.0,1,0.0,0,1778013904287,140000,140100,140101,15,605,469,100,100,
1,010104,Cheto,010100,Chachapoyas,010000,Amazonas,100.0,3,3,70.728,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,476,365,100,100,
1,010101,Chachapoyas,010100,Chachapoyas,010000,Amazonas,97.368,74,76,72.766,2.632,2,0.0,0,1778013904287,140000,140100,140101,15,16018,13100,100,100,
1,010105,Chiliquin,010100,Chachapoyas,010000,Amazonas,75.0,3,4,38.142,25.0,1,0.0,0,1778013904287,140000,140100,140101,15,386,278,100,100,
1,010106,Chuquibamba,010100,Chachapoyas,010000,Amazonas,100.0,7,7,39.716,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,699,470,100,100,
1,010107,Granada,010100,Chachapoyas,010000,Amazonas,100.0,2,2,67.908,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,383,321,100,100,
1,010108,Huancas,010100,Chachapoyas,010000,Amazonas,100.0,3,3,80.168,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,667,522,100,100,
1,010109,La Jalca,010100,Chachapoyas,010000,Amazonas,100.0,17,17,73.025,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3162,2376,100,100,
1,010111,Levanto,010100,Chachapoyas,010000,Amazonas,100.0,4,4,81.915,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,847,710,100,100,
1,010110,Leimebamba,010100,Chachapoyas,010000,Amazonas,90.0,9,10,58.651,10.0,1,0.0,0,1778013904287,140000,140100,140101,15,1695,1285,100,100,
1,010112,Magdalena,010100,Chachapoyas,010000,Amazonas,66.667,2,3,47.722,33.333,1,0.0,0,1778013904287,140000,140100,140101,15,377,296,100,100,
1,010113,Mariscal Castilla,010100,Chachapoyas,010000,Amazonas,100.0,4,4,67.331,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,608,469,100,100,
1,010114,Molinopampa,010100,Chachapoyas,010000,Amazonas,100.0,8,8,71.854,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1570,1249,100,100,
1,010116,Olleros,010100,Chachapoyas,010000,Amazonas,100.0,2,2,66.895,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,293,239,100,100,
1,010115,Montevideo,010100,Chachapoyas,010000,Amazonas,100.0,3,3,72.672,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,476,376,100,100,
1,010118,San Francisco De Daguas,010100,Chachapoyas,010000,Amazonas,100.0,2,2,70.854,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,282,216,100,100,
1,010117,Quinjalca,010100,Chachapoyas,010000,Amazonas,100.0,4,4,56.627,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,564,413,100,100,
1,010119,San Isidro De Maino,010100,Chachapoyas,010000,Amazonas,100.0,3,3,77.172,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,524,422,100,100,
1,010120,Soloco,010100,Chachapoyas,010000,Amazonas,100.0,6,6,68.179,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1022,719,100,100,
1,010121,Sonche,010100,Chachapoyas,010000,Amazonas,100.0,2,2,67.816,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,295,218,100,100,
1,010601,Nieva,010600,Condorcanqui,010000,Amazonas,98.837,85,86,41.328,1.163,1,0.0,0,1778013904287,140000,140100,140101,15,9839,7221,100,100,
1,010603,El Cenepa,010600,Condorcanqui,010000,Amazonas,95.122,39,41,43.842,4.878,2,0.0,0,1778013904287,140000,140100,140101,15,4898,3853,100,100,
1,010602,Río Santiago,010600,Condorcanqui,010000,Amazonas,100.0,47,47,39.335,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,4850,3529,100,100,
1,010403,Cocabamba,010400,Luya,010000,Amazonas,85.714,6,7,29.071,14.286,1,0.0,0,1778013904287,140000,140100,140101,15,457,333,100,100,
1,010402,Camporredondo,010400,Luya,010000,Amazonas,100.0,20,20,71.769,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3821,2806,100,100,
1,010404,Colcamar,010400,Luya,010000,Amazonas,100.0,7,7,69.486,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1298,931,100,100,
1,010406,Inguilpata,010400,Luya,010000,Amazonas,100.0,3,3,68.654,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,403,308,100,100,
1,010405,Conila,010400,Luya,010000,Amazonas,100.0,6,6,70.699,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1163,914,100,100,
1,010401,Lamud,010400,Luya,010000,Amazonas,100.0,7,7,70.413,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1228,913,100,100,
1,010407,Longuita,010400,Luya,010000,Amazonas,100.0,4,4,72.451,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,597,450,100,100,
1,010408,Lonya Chico,010400,Luya,010000,Amazonas,100.0,3,3,59.647,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,507,366,100,100,
1,010409,Luya,010400,Luya,010000,Amazonas,100.0,12,12,74.45,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2404,1848,100,100,
1,010410,Luya Viejo,010400,Luya,010000,Amazonas,100.0,2,2,73.697,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,297,252,100,100,
1,010412,Ocalli,010400,Luya,010000,Amazonas,100.0,11,11,67.263,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1993,1380,100,100,
1,010411,María,010400,Luya,010000,Amazonas,100.0,3,3,69.287,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,573,403,100,100,
1,010413,Ocumal,010400,Luya,010000,Amazonas,100.0,11,11,65.964,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1940,1214,100,100,
1,010414,Pisuquia,010400,Luya,010000,Amazonas,100.0,18,18,39.88,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1661,1052,100,100,
1,010423,Providencia,010400,Luya,010000,Amazonas,100.0,5,5,52.151,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,691,481,100,100,
1,010415,San Cristóbal,010400,Luya,010000,Amazonas,100.0,3,3,68.954,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,422,349,100,100,
1,010416,San Francisco Del Yeso,010400,Luya,010000,Amazonas,100.0,3,3,63.328,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,392,271,100,100,
1,010417,San Jerónimo,010400,Luya,010000,Amazonas,100.0,4,4,64.522,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,682,518,100,100,
1,010419,Santa Catalina,010400,Luya,010000,Amazonas,100.0,7,7,59.386,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1044,788,100,100,
1,010418,San Juan De Lopecancha,010400,Luya,010000,Amazonas,100.0,2,2,61.886,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,315,214,100,100,
1,010421,Tingo,010400,Luya,010000,Amazonas,100.0,5,5,74.302,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1012,808,100,100,
1,010420,Santo Tomás,010400,Luya,010000,Amazonas,100.0,12,12,57.982,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1580,1096,100,100,
1,010422,Trita,010400,Luya,010000,Amazonas,100.0,4,4,75.612,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,865,669,100,100,
1,010502,Cochamal,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,3,3,71.673,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,544,421,100,100,
1,010504,Huambo,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,10,10,68.945,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1725,1217,100,100,
1,010505,Limabamba,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,6,6,64.329,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,945,628,100,100,
1,010503,Chirimoto,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,8,8,51.471,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1067,710,100,100,
1,010506,Longar,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,6,6,69.948,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1066,763,100,100,
1,010508,Mariscal Benavides,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,6,6,69.405,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1166,897,100,100,
1,010507,Milpucc,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,3,3,53.767,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,364,225,100,100,
1,010509,Omia,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,29,29,55.044,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,4212,2923,100,100,
1,010501,San Nicolás,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,15,15,66.838,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2866,2155,100,100,
1,010510,Santa Rosa,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,3,3,72.927,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,431,308,100,100,
1,010512,Vista Alegre,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,11,11,57.246,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1351,1023,100,100,
1,010511,Totora,010500,Rodríguez De Mendoza,010000,Amazonas,100.0,2,2,56.478,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,279,213,100,100,
1,010701,Bagua Grande,010700,Utcubamba,010000,Amazonas,96.711,147,152,67.519,3.289,5,0.0,0,1778013904287,140000,140100,140101,15,28757,22388,100,100,
1,010702,Cajaruro,010700,Utcubamba,010000,Amazonas,98.701,76,77,63.667,1.299,1,0.0,0,1778013904287,140000,140100,140101,15,13922,10636,100,100,
1,010703,Cumba,010700,Utcubamba,010000,Amazonas,96.296,26,27,64.6,3.704,1,0.0,0,1778013904287,140000,140100,140101,15,4646,3585,100,100,
1,010704,El Milagro,010700,Utcubamba,010000,Amazonas,100.0,19,19,72.001,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3793,2879,100,100,
1,010707,Yamon,010700,Utcubamba,010000,Amazonas,100.0,13,13,62.917,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1941,1523,100,100,
1,010705,Jamalca,010700,Utcubamba,010000,Amazonas,95.455,21,22,62.047,4.545,1,0.0,0,1778013904287,140000,140100,140101,15,3716,2943,100,100,
1,010706,Lonya Grande,010700,Utcubamba,010000,Amazonas,89.655,26,29,61.757,10.345,3,0.0,0,1778013904287,140000,140100,140101,15,5061,3737,100,100,
1,020201,Aija,020200,Aija,020000,Áncash,100.0,6,6,70.712,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1212,956,100,100,
1,020203,Coris,020200,Aija,020000,Áncash,100.0,6,6,61.65,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,979,709,100,100,
1,020205,Huacllan,020200,Aija,020000,Áncash,100.0,2,2,66.355,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,355,283,100,100,
1,020206,La Merced,020200,Aija,020000,Áncash,100.0,9,9,72.209,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1468,1106,100,100,
1,020208,Succha,020200,Aija,020000,Áncash,100.0,3,3,62.449,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,459,360,100,100,
1,021602,Aczo,021600,Antonio Raimondi,020000,Áncash,100.0,6,6,52.983,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,817,636,100,100,
1,021603,Chaccho,021600,Antonio Raimondi,020000,Áncash,100.0,5,5,42.69,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,584,436,100,100,
1,021604,Chingas,021600,Antonio Raimondi,020000,Áncash,100.0,6,6,61.543,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,957,735,100,100,
1,021605,Mirgas,021600,Antonio Raimondi,020000,Áncash,100.0,16,16,47.897,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1913,1322,100,100,
1,021601,Llamellin,021600,Antonio Raimondi,020000,Áncash,100.0,8,8,54.479,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1125,798,100,100,
1,021606,San Juan De Rontoy,021600,Antonio Raimondi,020000,Áncash,100.0,5,5,43.155,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,539,381,100,100,
1,021801,Chacas,021800,Asunción,020000,Áncash,100.0,13,13,70.192,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2482,1779,100,100,
1,021802,Acochaca,021800,Asunción,020000,Áncash,100.0,10,10,61.894,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1582,1100,100,100,
1,020302,Abelardo Pardo Lezameta,020300,Bolognesi,020000,Áncash,100.0,1,1,51.004,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,127,101,100,100,
1,020321,Antonio Raymondi,020300,Bolognesi,020000,Áncash,100.0,6,6,68.852,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,840,647,100,100,
1,020304,Aquia,020300,Bolognesi,020000,Áncash,100.0,8,8,67.787,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1271,973,100,100,
1,020305,Cajacay,020300,Bolognesi,020000,Áncash,100.0,6,6,69.62,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1045,834,100,100,
1,020322,Canis,020300,Bolognesi,020000,Áncash,100.0,2,2,38.52,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,151,121,100,100,
1,020301,Chiquian,020300,Bolognesi,020000,Áncash,100.0,12,12,67.496,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2035,1622,100,100,
1,020323,Colquioc,020300,Bolognesi,020000,Áncash,100.0,7,7,78.207,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1335,1091,100,100,
1,020325,Huallanca,020300,Bolognesi,020000,Áncash,100.0,17,17,67.463,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3274,2459,100,100,
1,020311,Huasta,020300,Bolognesi,020000,Áncash,100.0,7,7,63.918,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,969,737,100,100,
1,020310,Huayllacayan,020300,Bolognesi,020000,Áncash,100.0,5,5,68.061,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,667,495,100,100,
1,020324,La Primavera,020300,Bolognesi,020000,Áncash,100.0,2,2,50.909,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,196,151,100,100,
1,020313,Mangas,020300,Bolognesi,020000,Áncash,100.0,3,3,51.159,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,331,276,100,100,
1,020315,Pacllon,020300,Bolognesi,020000,Áncash,100.0,4,4,56.67,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,548,441,100,100,
1,020317,San Miguel De Corpanqui,020300,Bolognesi,020000,Áncash,100.0,2,2,44.935,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,173,140,100,100,
1,020320,Ticllos,020300,Bolognesi,020000,Áncash,100.0,3,3,55.805,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,298,215,100,100,
1,020402,Acopampa,020400,Carhuaz,020000,Áncash,100.0,8,8,81.005,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1821,1369,100,100,
1,020403,Amashca,020400,Carhuaz,020000,Áncash,100.0,6,6,78.671,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1302,918,100,100,
1,020404,Anta,020400,Carhuaz,020000,Áncash,100.0,8,8,77.633,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1784,1432,100,100,
1,020405,Ataquero,020400,Carhuaz,020000,Áncash,100.0,6,6,72.54,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1165,792,100,100,
1,020401,Carhuaz,020400,Carhuaz,020000,Áncash,97.674,42,43,79.002,2.326,1,0.0,0,1778013904287,140000,140100,140101,15,9756,6875,100,100,
1,020406,Marcara,020400,Carhuaz,020000,Áncash,100.0,31,31,82.97,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,6967,4725,100,100,
1,020407,Pariahuanca,020400,Carhuaz,020000,Áncash,100.0,5,5,79.828,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1021,788,100,100,
1,020408,San Miguel De Aco,020400,Carhuaz,020000,Áncash,100.0,9,9,79.762,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1809,1217,100,100,
1,020410,Tinco,020400,Carhuaz,020000,Áncash,100.0,10,10,80.593,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2284,1699,100,100,
1,020409,Shilla,020400,Carhuaz,020000,Áncash,100.0,11,11,73.708,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2324,1625,100,100,
1,020411,Yungar,020400,Carhuaz,020000,Áncash,100.0,12,12,80.897,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2363,1893,100,100,
1,021703,San Nicolás,021700,Carlos Fermín Fitzcarrald,020000,Áncash,100.0,11,11,55.448,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1542,1007,100,100,
1,021701,San Luis,021700,Carlos Fermín Fitzcarrald,020000,Áncash,100.0,32,32,62.552,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,5128,3562,100,100,
1,020502,Buena Vista Alta,020500,Casma,020000,Áncash,86.667,13,15,70.189,13.333,2,0.0,0,1778013904287,140000,140100,140101,15,2976,2270,100,100,
1,021702,Yauya,021700,Carlos Fermín Fitzcarrald,020000,Áncash,100.0,14,14,57.109,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2145,1443,100,100,
1,020501,Casma,020500,Casma,020000,Áncash,87.368,83,95,69.16,12.632,12,0.0,0,1778013904287,140000,140100,140101,15,19091,14908,100,100,
1,020503,Comandante Noel,020500,Casma,020000,Áncash,66.667,6,9,58.279,33.333,3,0.0,0,1778013904287,140000,140100,140101,15,1443,1157,100,100,
1,020505,Yautan,020500,Casma,020000,Áncash,91.667,22,24,72.705,8.333,2,0.0,0,1778013904287,140000,140100,140101,15,4941,3584,100,100,
1,020602,Aco,020600,Corongo,020000,Áncash,100.0,2,2,57.724,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,213,146,100,100,
1,020603,Bambas,020600,Corongo,020000,Áncash,100.0,2,2,59.649,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,238,171,100,100,
1,020601,Corongo,020600,Corongo,020000,Áncash,100.0,5,5,56.909,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,729,505,100,100,
1,020604,Cusca,020600,Corongo,020000,Áncash,100.0,9,9,69.144,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1647,1297,100,100,
1,020605,La Pampa,020600,Corongo,020000,Áncash,100.0,4,4,62.527,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,584,427,100,100,
1,020606,Yanac,020600,Corongo,020000,Áncash,100.0,3,3,65.105,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,403,302,100,100,
1,020607,Yupan,020600,Corongo,020000,Áncash,100.0,2,2,59.827,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,207,161,100,100,
1,020103,Cochabamba,020100,Huaraz,020000,Áncash,100.0,7,7,50.028,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,891,668,100,100,
1,020101,Huaraz,020100,Huaraz,020000,Áncash,99.401,166,167,79.175,0.599,1,0.0,0,1778013904287,140000,140100,140101,15,38773,32191,100,100,
1,020104,Colcabamba,020100,Huaraz,020000,Áncash,100.0,2,2,69.381,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,213,151,100,100,
1,020105,Huanchay,020100,Huaraz,020000,Áncash,100.0,8,8,56.823,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1066,769,100,100,
1,020102,Independencia,020100,Huaraz,020000,Áncash,99.454,182,183,80.362,0.546,1,0.0,0,1778013904287,140000,140100,140101,15,42342,34682,100,100,
1,020106,Jangas,020100,Huaraz,020000,Áncash,100.0,17,17,83.221,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3720,2900,100,100,
1,020107,La Libertad,020100,Huaraz,020000,Áncash,100.0,5,5,65.274,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,906,716,100,100,
1,020109,Pampas Grande,020100,Huaraz,020000,Áncash,100.0,5,5,58.14,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,675,518,100,100,
1,020108,Olleros,020100,Huaraz,020000,Áncash,90.0,9,10,70.464,10.0,1,0.0,0,1778013904287,140000,140100,140101,15,1930,1509,100,100,
1,020110,Pariacoto,020100,Huaraz,020000,Áncash,100.0,16,16,72.162,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3108,2341,100,100,
1,020111,Pira,020100,Huaraz,020000,Áncash,100.0,16,16,65.348,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2659,2022,100,100,
1,020112,Tarica,020100,Huaraz,020000,Áncash,100.0,20,20,83.333,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,4495,3365,100,100,
1,020816,Anra,020800,Huari,020000,Áncash,100.0,11,11,35.755,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1014,809,100,100,
1,020802,Cajay,020800,Huari,020000,Áncash,100.0,14,14,69.654,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2720,2198,100,100,
1,020803,Chavín De Huántar,020800,Huari,020000,Áncash,97.619,41,42,43.864,2.381,1,0.0,0,1778013904287,140000,140100,140101,15,5211,4001,100,100,
1,020804,Huacachi,020800,Huari,020000,Áncash,100.0,11,11,41.705,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1267,1021,100,100,
1,020806,Huacchis,020800,Huari,020000,Áncash,100.0,9,9,34.404,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,814,616,100,100,
1,020807,Huantar,020800,Huari,020000,Áncash,90.0,9,10,52.332,10.0,1,0.0,0,1778013904287,140000,140100,140101,15,1380,1101,100,100,
1,020805,Huachis,020800,Huari,020000,Áncash,100.0,21,21,46.268,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,2579,2144,100,100,
1,020801,Huari,020800,Huari,020000,Áncash,100.0,21,21,65.946,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,3842,3008,100,100,
1,020808,Masin,020800,Huari,020000,Áncash,100.0,9,9,55.419,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1130,915,100,100,
1,020810,Ponto,020800,Huari,020000,Áncash,100.0,21,21,33.654,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1992,1597,100,100,
1,020809,Paucas,020800,Huari,020000,Áncash,100.0,9,9,44.474,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1010,820,100,100,
1,020811,Rahuapampa,020800,Huari,020000,Áncash,100.0,4,4,55.576,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,598,509,100,100,
1,020812,Rapayan,020800,Huari,020000,Áncash,100.0,7,7,37.215,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,767,634,100,100,
1,020813,San Marcos,020800,Huari,020000,Áncash,98.319,117,119,55.341,1.681,2,0.0,0,1778013904287,140000,140100,140101,15,18546,15093,100,100,
1,020815,Uco,020800,Huari,020000,Áncash,100.0,7,7,46.186,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,884,697,100,100,
1,020814,San Pedro De Chana,020800,Huari,020000,Áncash,100.0,15,15,40.797,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,1649,1328,100,100,
1,021902,Cochapeti,021900,Huarmey,020000,Áncash,100.0,5,5,54.487,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,589,453,100,100,
1,021905,Culebras,021900,Huarmey,020000,Áncash,87.5,7,8,65.796,12.5,1,0.0,0,1778013904287,140000,140100,140101,15,1512,1201,100,100,
1,021901,Huarmey,021900,Huarmey,020000,Áncash,93.151,68,73,71.249,6.849,5,0.0,0,1778013904287,140000,140100,140101,15,15156,12315,100,100,
1,021903,Huayan,021900,Huarmey,020000,Áncash,100.0,4,4,63.348,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,560,435,100,100,
1,021904,Malvas,021900,Huarmey,020000,Áncash,75.0,3,4,45.272,25.0,1,0.0,0,1778013904287,140000,140100,140101,15,450,358,100,100,
1,020702,Huallanca,020700,Huaylas,020000,Áncash,100.0,4,4,66.995,0.0,0,0.0,0,1778013904287,140000,140100,140101,15,749,606,100,100,
